9.999999999999999988e-15 1.603707398579692875e-20 9.336011955151254577e-12
1.000460629654780639e-14 1.605375976971577185e-20 9.340312399122570976e-12
1.000921471489235986e-14 1.609570041171162458e-20 9.344614824005886486e-12
1.001382525601110484e-14 1.613998850181302331e-20 9.348919230713749343e-12
1.001843792088181389e-14 1.618429759454716264e-20 9.353225620159009900e-12
1.002305271048271083e-14 1.622279380477355628e-20 9.357533993254935328e-12
1.002766962579258746e-14 1.626714490277317682e-20 9.361844350915327560e-12
1.003228866779057160e-14 1.631151377223127017e-20 9.366156694054305184e-12
1.003690983745623445e-14 1.635123136633088664e-20 9.370471023586393915e-12
1.004153313576972464e-14 1.639330771764598636e-20 9.374787340426659075e-12
1.004615856371152212e-14 1.643890604891297201e-20 9.379105645490484255e-12
1.005078612226255334e-14 1.648453022957409994e-20 9.383425939693658560e-12
1.005541581240432535e-14 1.652666151085175200e-20 9.387748223952523626e-12
1.006004763511866862e-14 1.656647119341800035e-20 9.392072499183711892e-12
1.006468159138790905e-14 1.661450259890862830e-20 9.396398766304324322e-12
1.006931768219478589e-14 1.665551750947676056e-20 9.400727026231854463e-12
1.007395590852261110e-14 1.669772957011110725e-20 9.405057279884314468e-12
1.007859627135502954e-14 1.673761033851124688e-20 9.409389528180042838e-12
1.008323877167613572e-14 1.678220862134235299e-20 9.413723772037783586e-12
1.008788341047060160e-14 1.682917212373747791e-20 9.418060012376838104e-12
1.009253018872343521e-14 1.687146011696711756e-20 9.422398250116805049e-12
1.009717910742008788e-14 1.691611817652217770e-20 9.426738486177703135e-12
1.010183016754659632e-14 1.695491650154260926e-20 9.431080721480100371e-12
1.010648337008932536e-14 1.700197047681723217e-20 9.435424956944862038e-12
1.011113871603509426e-14 1.704786446052972017e-20 9.439771193493292854e-12
1.011579620637129970e-14 1.708789547853331181e-20 9.444119432047220988e-12
1.012045584208567126e-14 1.713383469868554881e-20 9.448469673528791266e-12
1.012511762416639290e-14 1.717861392727565090e-20 9.452821918860581488e-12
1.012978155360222448e-14 1.721634273361344554e-20 9.457176168965688059e-12
1.013444763138226344e-14 1.726470371887938759e-20 9.461532424767538580e-12
1.013911585849605850e-14 1.731308732236520414e-20 9.465890687189980704e-12
1.014378623593373737e-14 1.735558857309651761e-20 9.470250957157396844e-12
1.014845876468576383e-14 1.739574883807082066e-20 9.474613235594481220e-12
1.015313344574305446e-14 1.743829047848048145e-20 9.478977523426356184e-12
1.015781028009710802e-14 1.748676455484579599e-20 9.483343821578686925e-12
1.016248926873975617e-14 1.753170857332355512e-20 9.487712130977453670e-12
1.016717041266328496e-14 1.757194477089315113e-20 9.492082452549047006e-12
1.017185371286056577e-14 1.761693241022352536e-20 9.496454787220418131e-12
1.017653917032479972e-14 1.766549534388120399e-20 9.500829135918820354e-12
1.018122678604964547e-14 1.770933914752078225e-20 9.505205499571936732e-12
1.018591656102934701e-14 1.774846058996799233e-20 9.509583879107989929e-12
1.019060849625847653e-14 1.779353223982932899e-20 9.513964275455514417e-12
1.019530259273211419e-14 1.784099657423596063e-20 9.518346689543521264e-12
1.019999885144574567e-14 1.788610861377564459e-20 9.522731122301397971e-12
1.020469727339544828e-14 1.793242911249148025e-20 9.527117574659079726e-12
1.020939785957763380e-14 1.797283009994873330e-20 9.531506047546819983e-12
1.021410061098916683e-14 1.801562700312554913e-20 9.535896541895289020e-12
1.021880552862750046e-14 1.806320119745728547e-20 9.540289058635714493e-12
1.022351261349042223e-14 1.811079639442176241e-20 9.544683598699634248e-12
1.022822186657617726e-14 1.815603606534502390e-20 9.549080163019004572e-12
1.023293328888359912e-14 1.819652752568177494e-20 9.553478752526343974e-12
1.023764688141184959e-14 1.824299988958819651e-20 9.557879368154463383e-12
1.024236264516055742e-14 1.829306855045466307e-20 9.562282010836626095e-12
1.024708058112993670e-14 1.833361655634110035e-20 9.566686681506630165e-12
1.025180069032053128e-14 1.838015354373287762e-20 9.571093381098580607e-12
1.025652297373335042e-14 1.842073709253626054e-20 9.575502110547028341e-12
1.026124743236999189e-14 1.846731770078065291e-20 9.579912870787054195e-12
1.026597406723238161e-14 1.852227835948854637e-20 9.584325662754073429e-12
1.027070287932291566e-14 1.856172453494966887e-20 9.588740487383916503e-12
1.027543386964457231e-14 1.860119171304353199e-20 9.593157345612958335e-12
1.028016703920066588e-14 1.864905186629796732e-20 9.597576238377901803e-12
1.028490238899497770e-14 1.869693302218514326e-20 9.601997166615877919e-12
1.028963992003187443e-14 1.874603394635840814e-20 9.606420131264566993e-12
1.029437963331605404e-14 1.878796974159285919e-20 9.610845133261951449e-12
1.029912152985268627e-14 1.883471837089917640e-20 9.615272173546461230e-12
1.030386561064752615e-14 1.888028923718488587e-20 9.619701253057070733e-12
1.030861187670666482e-14 1.892828348417143430e-20 9.624132372733066159e-12
1.031336032903665722e-14 1.897509512137597331e-20 9.628565533514173154e-12
1.031811096864464838e-14 1.901592747059797570e-20 9.633000736340655350e-12
1.032286379653812255e-14 1.906759071596559429e-20 9.637437982153107578e-12
1.032761881372507041e-14 1.911086098617264066e-20 9.641877271892593187e-12
1.033237602121389916e-14 1.915535910260144543e-20 9.646318606500551958e-12
1.033713542001361398e-14 1.920348098097157137e-20 9.650761986919005284e-12
1.034189701113355607e-14 1.925042671190822347e-20 9.655207414090265364e-12
1.034666079558352735e-14 1.929618498630146450e-20 9.659654888957091913e-12
1.035142677437392927e-14 1.934076388208696390e-20 9.664104412462789101e-12
1.035619494851549617e-14 1.938897623333658783e-20 9.668555985550987446e-12
1.036096531901942782e-14 1.943238867521141674e-20 9.673009609165739132e-12
1.036573788689752353e-14 1.948064626290078967e-20 9.677465284251663417e-12
1.037051265316191079e-14 1.953013331239905488e-20 9.681923011753683289e-12
1.037528961882519194e-14 1.957360391541070394e-20 9.686382792617167636e-12
1.038006878490055944e-14 1.961830559581837918e-20 9.690844627788028186e-12
1.038485015240154650e-14 1.966907057473955347e-20 9.695308518212506244e-12
1.038963372234215336e-14 1.971743963794116498e-20 9.699774464837274479e-12
1.039441949573697347e-14 1.976462124459936541e-20 9.704242468609556474e-12
1.039920747360093791e-14 1.980940531995086917e-20 9.708712530476890851e-12
1.040399765694945267e-14 1.985905231257538976e-20 9.713184651387265368e-12
1.040879004679851063e-14 1.990266508725482137e-20 9.717658832289212233e-12
1.041358464416445179e-14 1.994872224526783253e-20 9.722135074131583541e-12
1.041838145006407841e-14 1.999479879032645039e-20 9.726613377863670827e-12
1.042318046551479387e-14 2.004696609887984349e-20 9.731093744435321388e-12
1.042798169153433918e-14 2.009551287666618319e-20 9.735576174796704023e-12
1.043278512914092865e-14 2.014165404521015677e-20 9.740060669898420507e-12
1.043759077935336354e-14 2.018417306739994306e-20 9.744547230691623532e-12
1.044239864319079848e-14 2.023279093102017404e-20 9.749035858127796985e-12
1.044720872167285039e-14 2.028507294626007351e-20 9.753526553158864192e-12
1.045202101581973574e-14 2.032886828228563498e-20 9.758019316737292932e-12
1.045683552665201175e-14 2.037876730650304282e-20 9.762514149815878948e-12
1.046165225519075001e-14 2.042503610643059391e-20 9.767011053347896199e-12
1.046647120245745124e-14 2.047132752457801950e-20 9.771510028287017690e-12
1.047129236947420938e-14 2.052007786634322968e-20 9.776011075587472191e-12
1.047611575726346863e-14 2.056885082632831435e-20 9.780514196203814820e-12
1.048094136684813388e-14 2.061886617281936246e-20 9.785019391091033672e-12
1.048576919925172060e-14 2.066524160149775047e-20 9.789526661204682297e-12
1.049059925549808032e-14 2.071163803280887908e-20 9.794036007500627671e-12
1.049543153661154102e-14 2.076172284954668457e-20 9.798547430935184285e-12
1.050026604361702236e-14 2.080693990225007156e-20 9.803060932465220778e-12
1.050510277753979896e-14 2.085707157101475993e-20 9.807576513047928906e-12
1.050994173940560773e-14 2.090477662790434158e-20 9.812094173640947942e-12
1.051478293024079615e-14 2.095372891806128833e-20 9.816613915202468076e-12
1.051962635107204459e-14 2.099780536624814712e-20 9.821135738691004228e-12
1.052447200292651623e-14 2.105047996916158250e-20 9.825659645065512377e-12
1.052931988683197217e-14 2.109949526721675107e-20 9.830185635285522033e-12
1.053417000381651749e-14 2.114608880015821458e-20 9.834713710310858358e-12
1.053902235490873371e-14 2.119760502709664894e-20 9.839243871101819883e-12
