1.000000000000000030e-13 7.827007755232906216e-18 9.360647337798144753e-11
1.000552784203854877e-13 7.830777669648707853e-18 9.365821756217000113e-11
1.001105873978085732e-13 7.838374250825150508e-18 9.370999034973038560e-11
1.001659269491607028e-13 7.845975006678747141e-18 9.376179175647414543e-11
1.002212970913426975e-13 7.853556672754769698e-18 9.381362179822148464e-11
1.002766978412646302e-13 7.861200842665828294e-18 9.386548049080139606e-11
1.003321292158460148e-13 7.868802554947008192e-18 9.391736785005160960e-11
1.003875912320156549e-13 7.876443532457890216e-18 9.396928389181859230e-11
1.004430839067113281e-13 7.884053632867469284e-18 9.402122863195722513e-11
1.004986072568814396e-13 7.891679643579142926e-18 9.407320208633230234e-11
1.005541612994824473e-13 7.899368403695096959e-18 9.412520427081617911e-11
1.006097460514806792e-13 7.907049693336143872e-18 9.417723520129046471e-11
1.006653615298517910e-13 7.914641492374670204e-18 9.422929489364546672e-11
1.007210077515808289e-13 7.922319576690843474e-18 9.428138336378024275e-11
1.007766847336622422e-13 7.930025319858748986e-18 9.433350062760279431e-11
1.008323924930998711e-13 7.937676675901379136e-18 9.438564670102976950e-11
1.008881310469069586e-13 7.945390949369351601e-18 9.443782159998669573e-11
1.009439004121061135e-13 7.953074255263141612e-18 9.449002534040782454e-11
1.009997006057294232e-13 7.960785310481543363e-18 9.454225793823631262e-11
1.010555316448183407e-13 7.968524153798648067e-18 9.459451940942407958e-11
1.011113935464237473e-13 7.976196667570383675e-18 9.464680976993184676e-11
1.011672863276059782e-13 7.983955867285375427e-18 9.469912903572917599e-11
1.012232100054347336e-13 7.991695744578245822e-18 9.475147722279449545e-11
1.012791645969892310e-13 7.999439938719937979e-18 9.480385434711499624e-11
1.013351501193576364e-13 8.007176597763237660e-18 9.485626042468634810e-11
1.013911665896388695e-13 8.014929360979087983e-18 9.490869547151422444e-11
1.014472140249400419e-13 8.022710002766520757e-18 9.496115950361202769e-11
1.015032924423781098e-13 8.030459521883406224e-18 9.501365253700232384e-11
1.015594018590795212e-13 8.038284236887851589e-18 9.506617458771660989e-11
1.016155422921801777e-13 8.046042299229501080e-18 9.511872567179521037e-11
1.016717137588254221e-13 8.053816491593095355e-18 9.517130580528723862e-11
