# nc[fm^-3] R[km] M[Msun] (P-mu Maxwell scenario)
3.162277660168379191e-08 4.324218751000000339e+03 1.053415268847190278e+00
4.587102678234389886e-08 4.039062500999999884e+03 1.106422957362383830e+00
6.653910011034479843e-08 3.761718750999999884e+03 1.153576296896505315e+00
9.651957137350706504e-08 3.492187500999999884e+03 1.194955514553535769e+00
1.400083205615395277e-07 3.230468750999999884e+03 1.230819786031155161e+00
2.030917620904734816e-07 2.976562500999999884e+03 1.261545776162974253e+00
2.945986614480108840e-07 2.738281250999999884e+03 1.287738465884989303e+00
4.273357542109315494e-07 2.511718750999999884e+03 1.309727226252742627e+00
6.198800969747552390e-07 2.296875000999999884e+03 1.327963523573775229e+00
8.991789964660123745e-07 2.093750000999999884e+03 1.342888161598988273e+00
1.304321386719003938e-06 1.906250000999999884e+03 1.354954364754603846e+00
1.892008472772299735e-06 1.730468750999999884e+03 1.364488525433205757e+00
2.744489278096427086e-06 1.570312500999999884e+03 1.371857462113993842e+00
3.981071705534969119e-06 1.496093750999999884e+03 1.374602650365645218e+00
5.774820128138352163e-06 1.496093750999999884e+03 1.374602349615387853e+00
8.376776400682923638e-06 1.520996094749999884e+03 1.340807433652433822e+00
1.215109411375887941e-05 1.552246094749999884e+03 1.255168891161896561e+00
1.762600326175457524e-05 1.562500000999999884e+03 1.231960842242491694e+00
2.556773802217526814e-05 1.562500000999999884e+03 1.232121344648998251e+00
3.708777411774472500e-05 1.562500000999999884e+03 1.232524210492380812e+00
5.379838403443686919e-05 1.558593750999999884e+03 1.233459195998255931e+00
7.803828063469530588e-05 1.562500000999999884e+03 1.241974210666574763e+00
1.131999288402640868e-04 1.556152344749999884e+03 1.270168573280218816e+00
1.642043338887163326e-04 1.562500000999999884e+03 1.299549568485189432e+00
2.381897545702923774e-04 1.574218750999999884e+03 1.304337614769615517e+00
3.455107294592218038e-04 1.605468750999999884e+03 1.316411294282878508e+00
5.011872336272725275e-04 1.640625000999999884e+03 1.308893910078259060e+00
7.270067807853829471e-04 1.710937500999999884e+03 1.299626219118272363e+00
1.054573667973740395e-03 1.828125000999999884e+03 1.286634489042531193e+00
1.529732116091359626e-03 1.957031250999999884e+03 1.271099485342702229e+00
2.218982341458974362e-03 2.125000000999999884e+03 1.252586540984510943e+00
3.218787511821235865e-03 1.984375000999999884e+03 1.260025316377408444e+00
4.669074130371089412e-03 2.140625000999999884e+03 1.246075043967232787e+00
6.772815277441427209e-03 2.398437500999999884e+03 1.224147387974737100e+00
9.824437458374248380e-03 1.980468750999999884e+03 1.266182666655462974e+00
1.425102670302999183e-02 1.960937500999999884e+03 1.265840083647676417e+00
2.067210086592393900e-02 1.960449219749999884e+03 1.265934961504373790e+00
2.998631348575566888e-02 1.923339844749999884e+03 1.270927647029512109e+00
4.349722373637544826e-02 1.716308594749999884e+03 1.317295241926274008e+00
6.309573444801933051e-02 6.018066506249999748e+01 2.602274785691060036e-02
7.045578639596265791e-02 1.886749367578125103e+01 3.856395241733146656e-02
7.867438076599402030e-02 1.354980568750000103e+01 5.650715992473120952e-02
8.785166564072718898e-02 1.185608010156250103e+01 8.135948169955341258e-02
9.809947127268774103e-02 1.124572853906250103e+01 1.149180169197139556e-01
1.095426727973103087e-01 1.111602883203125103e+01 1.592262834174085762e-01
1.223207119049931624e-01 1.119995217187500103e+01 2.164073723470438249e-01
1.365892960146186941e-01 1.144409279687500103e+01 2.885851015280722076e-01
1.525222956539019070e-01 1.173400978906250103e+01 3.776655342775557256e-01
1.703138631671876901e-01 1.206970314843750103e+01 4.850703490466916623e-01
1.901807985683139079e-01 1.239776711328125103e+01 6.113997959702566209e-01
2.123651913677558067e-01 1.270294289453125103e+01 7.560478066258534691e-01
2.371373705661655173e-01 1.298523049218750103e+01 9.168111399745596524e-01
2.647991987615967435e-01 1.319122414453125103e+01 1.089615236132516873e+00
2.956877505109187787e-01 1.336670021875000103e+01 1.268515147689362355e+00
3.301794197682720311e-01 1.345825295312500103e+01 1.446153247612918857e+00
3.686945064519575044e-01 1.347351174218750103e+01 1.614695877958812753e+00
4.117023380295946611e-01 1.341247658593750103e+01 1.767039881812569879e+00
4.597269885308721826e-01 1.332855324609375103e+01 1.897881013263055916e+00
5.133536646772021150e-01 1.316070656640625103e+01 2.004274837599173242e+00
5.732358369467713821e-01 1.297760109765625103e+01 2.085589013433346572e+00
6.401032024709307766e-01 1.273346047265625103e+01 2.143012798982336875e+00
7.147705767941857635e-01 1.251983742578125103e+01 2.178901792993534592e+00
7.981478228487605131e-01 1.218414406640625103e+01 2.196175120046811813e+00
8.912509381337455627e-01 1.199340920312500103e+01 2.197876232959003584e+00
