# nc[fm^-3] R[km] M[Msun] (P-mu Maxwell scenario)
3.162277660168379191e-08 3.851562500999999884e+03 7.822065306151578801e-01
4.587102678234389886e-08 3.609375000999999884e+03 8.247240184351495307e-01
6.653910011034479843e-08 3.367187500999999884e+03 8.624816714996725864e-01
9.651957137350706504e-08 3.128906250999999884e+03 8.957036248568112091e-01
1.400083205615395277e-07 2.894531250999999884e+03 9.245796405914114002e-01
2.030917620904734816e-07 2.671875000999999884e+03 9.495757899870576058e-01
2.945986614480108840e-07 2.460937500999999884e+03 9.709575166743877883e-01
4.273357542109315494e-07 2.257812500999999884e+03 9.889737523331654234e-01
6.198800969747552390e-07 2.070312500999999884e+03 1.004093813394159040e+00
8.991789964660123745e-07 1.890625000999999884e+03 1.016532033871224261e+00
1.304321386719003938e-06 1.722656250999999884e+03 1.026668608982856945e+00
1.892008472772299735e-06 1.632812500999999884e+03 1.031169311513876030e+00
2.744489278096427086e-06 1.537109375999999884e+03 9.998248749063269880e-01
3.981071705534969119e-06 1.424804688499999884e+03 9.565741735824353498e-01
5.774820128138352163e-06 1.301269532249999884e+03 9.152702678771035272e-01
8.376776400682923638e-06 1.173828125999999884e+03 8.800088157783573228e-01
1.215109411375887941e-05 1.048828125999999884e+03 8.518022275130685550e-01
1.762600326175457524e-05 9.311523447499999975e+02 8.301639103527195251e-01
2.556773802217526814e-05 8.588867197499999975e+02 8.190444743104221548e-01
3.708777411774472500e-05 8.217773447499999975e+02 7.911848624945398978e-01
5.379838403443686919e-05 7.675781259999999975e+02 7.449856469092320799e-01
7.803828063469530588e-05 7.011718759999999975e+02 6.984256775813538765e-01
1.131999288402640868e-04 6.582031259999999975e+02 6.735868378029979953e-01
1.642043338887163326e-04 6.455078134999999975e+02 6.458839997116446741e-01
2.381897545702923774e-04 6.376953134999999975e+02 6.238417577552017868e-01
3.455107294592218038e-04 6.376953134999999975e+02 6.238351254207327168e-01
5.011872336272725275e-04 6.376953134999999975e+02 6.238444657017455652e-01
7.270067807853829471e-04 6.376953134999999975e+02 6.244491126539769565e-01
1.054573667973740395e-03 6.572265634999999975e+02 6.354709413083896585e-01
1.529732116091359626e-03 6.835937509999999975e+02 6.413799062171593457e-01
2.218982341458974362e-03 7.138671884999999975e+02 6.478438278743903211e-01
3.218787511821235865e-03 7.426757822499999975e+02 6.537313548020150522e-01
4.669074130371089412e-03 7.636718759999999975e+02 6.585976737523024926e-01
6.772815277441427209e-03 7.714843759999999975e+02 6.595935198535913813e-01
9.824437458374248380e-03 7.768554697499999975e+02 6.627695427221308444e-01
1.425102670302999183e-02 7.792968759999999975e+02 6.651494341036069402e-01
2.067210086592393900e-02 7.797851572499999975e+02 6.652485668745609093e-01
2.998631348575566888e-02 7.641601572499999975e+02 6.608795557007410837e-01
4.349722373637544826e-02 7.382812509999999975e+02 6.745746666688000603e-01
6.309573444801933051e-02 1.542480469749999884e+03 8.773425878033572767e-01
7.045578639596265791e-02 4.235473633812500339e+03 2.804482894776742508e-01
7.867438076599402030e-02 2.777099709375000103e+01 5.662758772191016365e-02
8.785166564072718898e-02 1.712036232812500103e+01 8.194267694609909392e-02
9.809947127268774103e-02 1.411438088281250103e+01 1.165323201523931901e-01
1.095426727973103087e-01 1.300811867578125103e+01 1.596629693171932041e-01
1.223207119049931624e-01 1.254272560937500103e+01 2.167350656244755314e-01
1.365892960146186941e-01 1.243591408593750103e+01 2.888338909127331489e-01
1.525222956539019070e-01 1.250457863671875103e+01 3.778551069905734527e-01
1.703138631671876901e-01 1.267242531640625103e+01 4.852145236162800912e-01
1.901807985683139079e-01 1.288604836328125103e+01 6.115094265203978585e-01
2.123651913677558067e-01 1.310730080468750103e+01 7.561304548668955627e-01
2.371373705661655173e-01 1.331329445703125103e+01 9.168736177520099284e-01
2.647991987615967435e-01 1.347351174218750103e+01 1.089661790204829783e+00
2.956877505109187787e-01 1.358795266015625103e+01 1.268550252797633782e+00
3.301794197682720311e-01 1.364898781640625103e+01 1.446179607741685746e+00
3.686945064519575044e-01 1.364898781640625103e+01 1.614715573113148173e+00
4.117023380295946611e-01 1.358032326562500103e+01 1.767054920772114901e+00
4.597269885308721826e-01 1.345062355859375103e+01 1.897892426294398138e+00
5.133536646772021150e-01 1.329040627343750103e+01 2.004283986127449513e+00
5.732358369467713821e-01 1.307678322656250103e+01 2.085596190314180642e+00
6.401032024709307766e-01 1.284790139062500103e+01 2.143018728685111896e+00
7.147705767941857635e-01 1.258850197656250103e+01 2.178906527334334875e+00
7.981478228487605131e-01 1.233673195703125103e+01 2.196179745827226082e+00
8.912509381337455627e-01 1.206970314843750103e+01 2.197879772553493982e+00
