# nc R M (gap-excluded WD max scan)
1.396129400113820042e-06 1.671875000999999884e+03 9.359190267851177358e-01
1.502058849143445981e-06 1.640625000999999884e+03 9.374809762210581932e-01
1.616025553294842972e-06 1.609375000999999884e+03 9.389744045720938015e-01
1.738639328539718707e-06 1.578125000999999884e+03 9.403988645398370094e-01
1.870556259820183456e-06 1.546875000999999884e+03 9.417582129298903704e-01
2.012482211644932321e-06 1.517089844749999884e+03 9.430627024340877407e-01
2.165176605047213811e-06 1.487792969749999884e+03 9.443075610485361926e-01
2.329456481114428959e-06 1.458984375999999884e+03 9.454946943160035255e-01
2.506200872832579199e-06 1.430664063499999884e+03 9.466256981455107855e-01
2.696355508638600687e-06 1.402832032249999884e+03 9.477020224794489023e-01
2.900937872848392639e-06 1.375488282249999884e+03 9.487252627857386544e-01
3.121042650038066274e-06 1.348144532249999884e+03 9.496943839229211592e-01
3.357847582510330447e-06 1.321777344749999884e+03 9.506159815686373582e-01
3.612619772188294662e-06 1.295410157249999884e+03 9.514865651457795614e-01
3.886722460657028358e-06 1.270019532249999884e+03 9.523120218870310127e-01
4.181622323631696520e-06 1.244628907249999884e+03 9.530893966877332923e-01
4.498897318883696812e-06 1.219726563499999884e+03 9.538221303546786656e-01
4.840245129617686455e-06 1.195312500999999884e+03 9.545114854410710059e-01
5.207492248478540106e-06 1.170898438499999884e+03 9.551568461286759071e-01
5.602603750795176524e-06 1.147460938499999884e+03 9.557631102868865414e-01
6.027693809356127166e-06 1.124023438499999884e+03 9.563277998152024395e-01
6.485037006979732880e-06 1.101562500999999884e+03 9.568554918398062270e-01
6.977080507410347008e-06 1.078613282249999884e+03 9.573422649466315493e-01
9.348002855137795309e-06 1.057617188499999884e+03 9.577677903116305069e-01
1.005727005622344565e-05 1.050292969749999884e+03 9.540992077566413654e-01
1.082035195659102612e-05 1.042968750999999884e+03 9.476341121388358602e-01
1.164133167449889156e-05 1.034667969749999884e+03 9.396393073026898524e-01
1.252460212933657861e-05 1.025390625999999884e+03 9.306021620295018559e-01
1.347488954737085456e-05 1.015625000999999997e+03 9.208449374623962624e-01
1.449727875095878146e-05 1.005371094749999997e+03 9.105544508794948255e-01
1.559724036654596910e-05 9.941406259999999975e+02 8.999051807394206071e-01
1.678066009703528199e-05 9.824218759999999975e+02 8.890241226167986399e-01
1.805387021515718487e-05 9.697265634999999975e+02 8.779785529911324771e-01
1.942368344635771846e-05 9.570312509999999975e+02 8.668853773186525613e-01
2.089742942250490980e-05 9.433593759999999975e+02 8.558144195045609415e-01
2.248299390147152327e-05 9.296875009999999975e+02 8.447640709812213045e-01
2.418886096245108510e-05 9.150390634999999975e+02 8.339886419383141236e-01
2.602415840278704214e-05 9.003906259999999975e+02 8.231939761855388005e-01
2.799870657922555762e-05 8.847656259999999975e+02 8.127168213939338637e-01
3.012307095493294489e-05 8.691406259999999975e+02 8.024466275677980542e-01
3.240861863344772400e-05 8.530273447499999975e+02 7.925620690216188535e-01
3.486757918207066096e-05 8.369140634999999975e+02 7.828661465842740030e-01
3.751311007014771696e-05 8.203125009999999975e+02 7.733443625588708459e-01
4.035936707239586019e-05 8.032226572499999975e+02 7.642638291253934790e-01
4.342158001398621116e-05 7.866210947499999975e+02 7.556712320723718568e-01
4.671613426268435586e-05 7.690429697499999975e+02 7.472086445440795366e-01
5.026065840409756893e-05 7.519531259999999975e+02 7.392118574646532325e-01
